category,rank,percentile,gender,branch,college_name
8,82198,48.2193247,0,Computer Engineering,"Ideal Institute of Technology, Wada, Dist.Thane"
9,63482,63.050238,0,Computer Engineering,"Ideal Institute of Technology, Wada, Dist.Thane"
2,44567,75.4846987,1,Computer Engineering,"Ideal Institute of Technology, Wada, Dist.Thane"
3,92641,38.6417086,1,Computer Engineering,"Ideal Institute of Technology, Wada, Dist.Thane"
9,71937,56.7650587,1,Computer Engineering,"Ideal Institute of Technology, Wada, Dist.Thane"
13,88821,42.3018437,0,Computer Engineering,"Ideal Institute of Technology, Wada, Dist.Thane"
2,103039,27.3337429,0,Electrical Engineering,"Ideal Institute of Technology, Wada, Dist.Thane"
2,89130,42.0206383,0,Electronics and Telecommunication Engg,"Ideal Institute of Technology, Wada, Dist.Thane"
3,110035,19.1072714,0,Electronics and Telecommunication Engg,"Ideal Institute of Technology, Wada, Dist.Thane"
9,111961,16.5815096,0,Electronics and Telecommunication Engg,"Ideal Institute of Technology, Wada, Dist.Thane"
2,85440,44.986801,1,Electronics and Telecommunication Engg,"Ideal Institute of Technology, Wada, Dist.Thane"
2,100424,30.014662,0,Electronics and Telecommunication Engg,"Ideal Institute of Technology, Wada, Dist.Thane"
3,101818,28.6995083,0,Electronics and Telecommunication Engg,"Ideal Institute of Technology, Wada, Dist.Thane"
2,103312,26.9007793,1,Electronics and Telecommunication Engg,"Ideal Institute of Technology, Wada, Dist.Thane"
2,57246,67.2875491,0,Mechanical Engineering,"Ideal Institute of Technology, Wada, Dist.Thane"
2,112067,16.5815096,0,Civil Engineering,"Vishwaniketan's Institute of Management Entrepreneurship and Engineering Technology(i MEET), Khalapur Dist Raigad"
2,120577,3.6006941,1,Civil Engineering,"Vishwaniketan's Institute of Management Entrepreneurship and Engineering Technology(i MEET), Khalapur Dist Raigad"
13,100308,30.014662,0,Civil Engineering,"Vishwaniketan's Institute of Management Entrepreneurship and Engineering Technology(i MEET), Khalapur Dist Raigad"
2,47479,73.4437245,0,Computer Engineering,"Vishwaniketan's Institute of Management Entrepreneurship and Engineering Technology(i MEET), Khalapur Dist Raigad"
3,76641,52.8246408,0,Computer Engineering,"Vishwaniketan's Institute of Management Entrepreneurship and Engineering Technology(i MEET), Khalapur Dist Raigad"
6,48836,72.7060426,0,Computer Engineering,"Vishwaniketan's Institute of Management Entrepreneurship and Engineering Technology(i MEET), Khalapur Dist Raigad"
7,54102,69.3404295,0,Computer Engineering,"Vishwaniketan's Institute of Management Entrepreneurship and Engineering Technology(i MEET), Khalapur Dist Raigad"
8,77929,51.6740911,0,Computer Engineering,"Vishwaniketan's Institute of Management Entrepreneurship and Engineering Technology(i MEET), Khalapur Dist Raigad"
9,49526,72.4718017,0,Computer Engineering,"Vishwaniketan's Institute of Management Entrepreneurship and Engineering Technology(i MEET), Khalapur Dist Raigad"
2,50927,71.2367422,1,Computer Engineering,"Vishwaniketan's Institute of Management Entrepreneurship and Engineering Technology(i MEET), Khalapur Dist Raigad"
3,78684,51.1072039,1,Computer Engineering,"Vishwaniketan's Institute of Management Entrepreneurship and Engineering Technology(i MEET), Khalapur Dist Raigad"
9,56899,67.447284,1,Computer Engineering,"Vishwaniketan's Institute of Management Entrepreneurship and Engineering Technology(i MEET), Khalapur Dist Raigad"
5,57893,66.5894149,0,Computer Engineering,"Vishwaniketan's Institute of Management Entrepreneurship and Engineering Technology(i MEET), Khalapur Dist Raigad"
2,56310,67.7143135,0,Computer Engineering,"Vishwaniketan's Institute of Management Entrepreneurship and Engineering Technology(i MEET), Khalapur Dist Raigad"
3,57565,66.8137813,0,Computer Engineering,"Vishwaniketan's Institute of Management Entrepreneurship and Engineering Technology(i MEET), Khalapur Dist Raigad"
7,102129,28.4814025,0,Computer Engineering,"Vishwaniketan's Institute of Management Entrepreneurship and Engineering Technology(i MEET), Khalapur Dist Raigad"
9,64343,62.0823842,0,Computer Engineering,"Vishwaniketan's Institute of Management Entrepreneurship and Engineering Technology(i MEET), Khalapur Dist Raigad"
2,57566,66.8137813,1,Computer Engineering,"Vishwaniketan's Institute of Management Entrepreneurship and Engineering Technology(i MEET), Khalapur Dist Raigad"
9,98753,32.2621925,1,Computer Engineering,"Vishwaniketan's Institute of Management Entrepreneurship and Engineering Technology(i MEET), Khalapur Dist Raigad"
10,26208,85.8374792,0,Computer Engineering,"Vishwaniketan's Institute of Management Entrepreneurship and Engineering Technology(i MEET), Khalapur Dist Raigad"
13,51762,70.9263207,0,Computer Engineering,"Vishwaniketan's Institute of Management Entrepreneurship and Engineering Technology(i MEET), Khalapur Dist Raigad"
2,122198,0.9429045,0,Electrical Engineering,"Vishwaniketan's Institute of Management Entrepreneurship and Engineering Technology(i MEET), Khalapur Dist Raigad"
13,102073,28.6995083,0,Electrical Engineering,"Vishwaniketan's Institute of Management Entrepreneurship and Engineering Technology(i MEET), Khalapur Dist Raigad"
2,64935,61.8814494,0,Electronics and Telecommunication Engg,"Vishwaniketan's Institute of Management Entrepreneurship and Engineering Technology(i MEET), Khalapur Dist Raigad"
3,102950,27.3337429,0,Electronics and Telecommunication Engg,"Vishwaniketan's Institute of Management Entrepreneurship and Engineering Technology(i MEET), Khalapur Dist Raigad"
9,111297,17.5093411,0,Electronics and Telecommunication Engg,"Vishwaniketan's Institute of Management Entrepreneurship and Engineering Technology(i MEET), Khalapur Dist Raigad"
2,79709,50.5614783,1,Electronics and Telecommunication Engg,"Vishwaniketan's Institute of Management Entrepreneurship and Engineering Technology(i MEET), Khalapur Dist Raigad"
9,82375,48.1419882,1,Electronics and Telecommunication Engg,"Vishwaniketan's Institute of Management Entrepreneurship and Engineering Technology(i MEET), Khalapur Dist Raigad"
2,102992,27.3337429,0,Electronics and Telecommunication Engg,"Vishwaniketan's Institute of Management Entrepreneurship and Engineering Technology(i MEET), Khalapur Dist Raigad"
9,109801,19.2567241,0,Electronics and Telecommunication Engg,"Vishwaniketan's Institute of Management Entrepreneurship and Engineering Technology(i MEET), Khalapur Dist Raigad"
2,39083,78.482599,1,Electronics and Telecommunication Engg,"Vishwaniketan's Institute of Management Entrepreneurship and Engineering Technology(i MEET), Khalapur Dist Raigad"
3,112021,16.5815096,0,Electronics and Telecommunication Engg,"Vishwaniketan's Institute of Management Entrepreneurship and Engineering Technology(i MEET), Khalapur Dist Raigad"
13,90092,41.1873138,0,Electronics and Telecommunication Engg,"Vishwaniketan's Institute of Management Entrepreneurship and Engineering Technology(i MEET), Khalapur Dist Raigad"
2,111647,17.0051501,0,Mechanical Engineering,"Vishwaniketan's Institute of Management Entrepreneurship and Engineering Technology(i MEET), Khalapur Dist Raigad"
2,58014,66.5894149,0,Computer Science and Engineering(Artificial Intelligence and Machine Learning),"Vishwaniketan's Institute of Management Entrepreneurship and Engineering Technology(i MEET), Khalapur Dist Raigad"
3,121085,3.123054,0,Computer Science and Engineering(Artificial Intelligence and Machine Learning),"Vishwaniketan's Institute of Management Entrepreneurship and Engineering Technology(i MEET), Khalapur Dist Raigad"
5,68765,59.0639291,0,Computer Science and Engineering(Artificial Intelligence and Machine Learning),"Vishwaniketan's Institute of Management Entrepreneurship and Engineering Technology(i MEET), Khalapur Dist Raigad"
7,72435,56.3628587,0,Computer Science and Engineering(Artificial Intelligence and Machine Learning),"Vishwaniketan's Institute of Management Entrepreneurship and Engineering Technology(i MEET), Khalapur Dist Raigad"
8,107768,22.1694264,0,Computer Science and Engineering(Artificial Intelligence and Machine Learning),"Vishwaniketan's Institute of Management Entrepreneurship and Engineering Technology(i MEET), Khalapur Dist Raigad"
9,77878,51.6740911,0,Computer Science and Engineering(Artificial Intelligence and Machine Learning),"Vishwaniketan's Institute of Management Entrepreneurship and Engineering Technology(i MEET), Khalapur Dist Raigad"
2,56835,67.447284,1,Computer Science and Engineering(Artificial Intelligence and Machine Learning),"Vishwaniketan's Institute of Management Entrepreneurship and Engineering Technology(i MEET), Khalapur Dist Raigad"
3,108378,21.2317049,1,Computer Science and Engineering(Artificial Intelligence and Machine Learning),"Vishwaniketan's Institute of Management Entrepreneurship and Engineering Technology(i MEET), Khalapur Dist Raigad"
7,74872,54.1664697,1,Computer Science and Engineering(Artificial Intelligence and Machine Learning),"Vishwaniketan's Institute of Management Entrepreneurship and Engineering Technology(i MEET), Khalapur Dist Raigad"
9,71327,57.0638559,1,Computer Science and Engineering(Artificial Intelligence and Machine Learning),"Vishwaniketan's Institute of Management Entrepreneurship and Engineering Technology(i MEET), Khalapur Dist Raigad"
2,85791,44.9304271,0,Computer Science and Engineering(Artificial Intelligence and Machine Learning),"Vishwaniketan's Institute of Management Entrepreneurship and Engineering Technology(i MEET), Khalapur Dist Raigad"
3,107961,21.8821184,0,Computer Science and Engineering(Artificial Intelligence and Machine Learning),"Vishwaniketan's Institute of Management Entrepreneurship and Engineering Technology(i MEET), Khalapur Dist Raigad"
6,111830,16.7412669,0,Computer Science and Engineering(Artificial Intelligence and Machine Learning),"Vishwaniketan's Institute of Management Entrepreneurship and Engineering Technology(i MEET), Khalapur Dist Raigad"
9,121147,2.757158,0,Computer Science and Engineering(Artificial Intelligence and Machine Learning),"Vishwaniketan's Institute of Management Entrepreneurship and Engineering Technology(i MEET), Khalapur Dist Raigad"
2,97090,33.8709677,1,Computer Science and Engineering(Artificial Intelligence and Machine Learning),"Vishwaniketan's Institute of Management Entrepreneurship and Engineering Technology(i MEET), Khalapur Dist Raigad"
3,111335,17.5093411,1,Computer Science and Engineering(Artificial Intelligence and Machine Learning),"Vishwaniketan's Institute of Management Entrepreneurship and Engineering Technology(i MEET), Khalapur Dist Raigad"
7,81507,48.7700838,0,Computer Science and Engineering(Artificial Intelligence and Machine Learning),"Vishwaniketan's Institute of Management Entrepreneurship and Engineering Technology(i MEET), Khalapur Dist Raigad"
9,77999,51.2600953,0,Computer Science and Engineering(Artificial Intelligence and Machine Learning),"Vishwaniketan's Institute of Management Entrepreneurship and Engineering Technology(i MEET), Khalapur Dist Raigad"
9,84163,46.1727561,1,Computer Science and Engineering(Artificial Intelligence and Machine Learning),"Vishwaniketan's Institute of Management Entrepreneurship and Engineering Technology(i MEET), Khalapur Dist Raigad"
11,80332,49.556541,0,Computer Science and Engineering(Artificial Intelligence and Machine Learning),"Vishwaniketan's Institute of Management Entrepreneurship and Engineering Technology(i MEET), Khalapur Dist Raigad"
10,43340,75.8471965,0,Computer Science and Engineering(Artificial Intelligence and Machine Learning),"Vishwaniketan's Institute of Management Entrepreneurship and Engineering Technology(i MEET), Khalapur Dist Raigad"
13,72292,56.5826603,0,Computer Science and Engineering(Artificial Intelligence and Machine Learning),"Vishwaniketan's Institute of Management Entrepreneurship and Engineering Technology(i MEET), Khalapur Dist Raigad"
2,117583,8.6023034,1,Civil Engineering,"New Horizon Institute of Technology & Management, Thane"
2,27863,84.9772018,0,Computer Engineering,"New Horizon Institute of Technology & Management, Thane"
3,41827,77.0311313,0,Computer Engineering,"New Horizon Institute of Technology & Management, Thane"
5,74127,54.5241174,0,Computer Engineering,"New Horizon Institute of Technology & Management, Thane"
6,39683,78.2814198,0,Computer Engineering,"New Horizon Institute of Technology & Management, Thane"
7,46226,74.2260244,0,Computer Engineering,"New Horizon Institute of Technology & Management, Thane"
9,30854,83.3155184,0,Computer Engineering,"New Horizon Institute of Technology & Management, Thane"
2,25714,86.2044419,1,Computer Engineering,"New Horizon Institute of Technology & Management, Thane"
3,38128,79.2815054,1,Computer Engineering,"New Horizon Institute of Technology & Management, Thane"
9,32218,82.4407997,1,Computer Engineering,"New Horizon Institute of Technology & Management, Thane"
2,46482,74.2012741,0,Computer Engineering,"New Horizon Institute of Technology & Management, Thane"
3,58100,66.5894149,0,Computer Engineering,"New Horizon Institute of Technology & Management, Thane"
7,76828,52.4476185,0,Computer Engineering,"New Horizon Institute of Technology & Management, Thane"
9,48395,72.8897104,0,Computer Engineering,"New Horizon Institute of Technology & Management, Thane"
2,45721,74.5106403,1,Computer Engineering,"New Horizon Institute of Technology & Management, Thane"
9,57463,67.1125395,1,Computer Engineering,"New Horizon Institute of Technology & Management, Thane"
11,43000,76.4889836,0,Computer Engineering,"New Horizon Institute of Technology & Management, Thane"
10,23334,87.4346052,0,Computer Engineering,"New Horizon Institute of Technology & Management, Thane"
13,39877,78.1473584,0,Computer Engineering,"New Horizon Institute of Technology & Management, Thane"
2,48967,72.7060426,0,Computer Science and Design,"New Horizon Institute of Technology & Management, Thane"
3,71554,56.8099848,0,Computer Science and Design,"New Horizon Institute of Technology & Management, Thane"
6,86305,44.7418375,0,Computer Science and Design,"New Horizon Institute of Technology & Management, Thane"
9,58805,66.2117981,0,Computer Science and Design,"New Horizon Institute of Technology & Management, Thane"
2,41252,77.1458362,1,Computer Science and Design,"New Horizon Institute of Technology & Management, Thane"
3,49939,71.9798416,1,Computer Science and Design,"New Horizon Institute of Technology & Management, Thane"
9,79612,50.816249,1,Computer Science and Design,"New Horizon Institute of Technology & Management, Thane"
7,73328,55.2181517,0,Computer Science and Design,"New Horizon Institute of Technology & Management, Thane"
8,99996,30.5619889,0,Computer Science and Design,"New Horizon Institute of Technology & Management, Thane"
2,69510,58.8006082,0,Computer Science and Design,"New Horizon Institute of Technology & Management, Thane"
3,85255,45.2718114,0,Computer Science and Design,"New Horizon Institute of Technology & Management, Thane"
9,79026,50.9996691,0,Computer Science and Design,"New Horizon Institute of Technology & Management, Thane"
2,83788,46.4456321,1,Computer Science and Design,"New Horizon Institute of Technology & Management, Thane"
9,85221,45.2718114,1,Computer Science and Design,"New Horizon Institute of Technology & Management, Thane"
11,106377,23.4829494,0,Computer Science and Design,"New Horizon Institute of Technology & Management, Thane"
10,34272,81.4109415,0,Computer Science and Design,"New Horizon Institute of Technology & Management, Thane"
13,78093,51.2600953,0,Computer Science and Design,"New Horizon Institute of Technology & Management, Thane"
2,104974,25.3179745,0,Mechanical Engineering,"New Horizon Institute of Technology & Management, Thane"
2,57582,66.8137813,1,Mechanical Engineering,"New Horizon Institute of Technology & Management, Thane"
2,96511,34.6668564,0,Mechanical Engineering,"New Horizon Institute of Technology & Management, Thane"
2,96511,34.6668564,0,Mechanical Engineering,"New Horizon Institute of Technology & Management, Thane"
13,94614,36.1594098,0,Mechanical Engineering,"New Horizon Institute of Technology & Management, Thane"
2,84328,45.9884082,0,Mechatronics Engineering,"New Horizon Institute of Technology & Management, Thane"
2,60861,64.7353734,1,Mechatronics Engineering,"New Horizon Institute of Technology & Management, Thane"
2,79613,50.816249,0,Mechatronics Engineering,"New Horizon Institute of Technology & Management, Thane"
2,69858,57.7798861,1,Mechatronics Engineering,"New Horizon Institute of Technology & Management, Thane"
13,91176,39.5925136,0,Mechatronics Engineering,"New Horizon Institute of Technology & Management, Thane"
2,40606,77.8495773,0,Artificial Intelligence and Data Science,"New Horizon Institute of Technology & Management, Thane"
3,57032,67.2875491,0,Artificial Intelligence and Data Science,"New Horizon Institute of Technology & Management, Thane"
6,44979,75.182198,0,Artificial Intelligence and Data Science,"New Horizon Institute of Technology & Management, Thane"
7,52466,70.7220669,0,Artificial Intelligence and Data Science,"New Horizon Institute of Technology & Management, Thane"
